site_id,province,latitude,longitude
ST-3629,South Cotabato,6.43219,124.31177
ST-0044,Cavite,14.4622,120.96277
ST-0099,Cavite,14.32666,120.93595
ST-0145,Cavite,14.31954,120.7643
ST-0493,Laguna,14.074,121.3244
ST-5006,,0,0
ST-5286,,0,0
ST-4848,Ilocos Norte,18.19746,120.59311
ST-1725,Rizal,14.47588,121.2006
ST-2311,Cebu,10.31512,123.88334
ST-1836,Metro Manila,14.5768,121.00657
ST-4607,Pangasinan,15.906001,119.885958
ST-0388,Metro Manila,14.65995,121.02627
ST-3928,Bukidnon,7.55043,125.1942
ST-0270,Laguna,14.3389,121.0827
ST-2959,Nueva Vizcaya,16.15846,120.93814
ST-2794,Iloilo,11.04062,122.85062
ST-0529,Metro Manila,14.5848,120.9738
ST-3486,Davao del Sur,7.096463,125.629411
ST-9985,Cavite,14.39207,120.93988
ST-2751,Metro Manila,14.5262,121.0744
ST-0132,Cavite,14.28211,120.8685
ST-2888,Laguna,14.29,121.10826
ST-3516,Cagayan,18.0658,121.6436
ST-0489,Metro Manila,14.5336,121.023
ST-1051,Metro Manila,14.7054,121.02188
ST-2873,Rizal,14.5857,121.1686
ST-1048,Cebu,10.30529,123.89498
ST-1015,Metro Manila,14.5625,121.0159
ST-2821,Rizal,14.5875,121.17277
ST-0274,Pampanga,15.16657,120.58439
ST-2551,Davao Del Sur,7.08681,125.6157
ST-3846,Sultan Kudarat,6.688468,124.679297
ST-0288,Pampanga,15.0396,120.682
ST-0791,Cavite,14.40679,120.95662
ST-2593,Pangasinan,16.0041,120.6682
ST-0219,Metro Manila,14.60553,120.9885
ST-2862,Metro Manila,14.60722,121.01756
ST-0301,Metro Manila,14.60393,121.05158
ST-2514,Metro Manila,14.556,121.05438
ST-2324,Davao Del Sur,6.7569,125.3546
ST-1770,Metro Manila,14.57033,121.022
ST-1482,Iloilo,10.69938,122.5616
ST-0644,Bulacan,14.8539,121.0729
ST-1865,Batangas,13.7731,121.0662
ST-3322,Laguna,14.2298,121.0919
ST-2058,Ilocos Norte,18.19429,120.59636
ST-0981,Laguna,14.1693,121.2445
ST-2370,Misamis Oriental,8.5011,124.751
ST-1294,Batangas,14.0484,120.698
ST-1223,Metro Manila,14.55073,121.04481
ST-1648,Rizal,14.62492,121.1381
ST-1988,Misamis Oriental,8.443,124.62142
ST-5420,,0,0
ST-2512,Albay,13.2365,123.77608
ST-1137,Metro Manila,14.60813,120.97569
ST-1196,Laguna,14.30634,121.11025
ST-3894,Davao de Oro,7.598974,125.969113
ST-1541,Ilocos Norte,17.924,120.4799
ST-1134,Batangas,13.9574,121.1659
ST-1425,Cebu,10.36207,123.9496
ST-1600,La Union,16.2272,120.4889
ST-1398,Cebu,10.2909,123.96716
ST-1184,Metro Manila,14.7089,121.06292
ST-2535,Davao Del Sur,7.06249,125.61052
ST-0591,Bulacan,14.83907,120.8589
ST-1405,Batangas,13.8257,121.39278
ST-0870,Metro Manila,14.5794,121.0556
ST-2317,South Cotabato,6.1259,125.1949
ST-2918,Quezon,13.9608,121.65473
ST-0199,Metro Manila,14.5637,121.06529
ST-0304,Benguet,16.4027,120.59547
ST-4344,Cavite,14.39823,120.9709
ST-1353,Metro Manila,14.58878,121.04183
ST-2657,Cebu,10.7229,124.0135
ST-4362,Batangas,13.84364,121.1952
ST-1055,Metro Manila,14.6677,121.0564
ST-1076,Metro Manila,14.47125,121.008
ST-0204,Metro Manila,14.5347,121.0221
ST-1372,Iloilo,10.6945,122.5705
ST-2979,Nueva Vizcaya,16.51755,121.18313
ST-2848,South Cotabato,6.0947,125.155
ST-3011,Ilocos Norte,18.1848,120.5671
ST-1385,Metro Manila,14.5875,121.06333
ST-2864,Agusan Del Norte,8.9437,125.5227
ST-2043,Cavite,14.30522,121.01288
ST-2711,South Cotabato,6.11446,125.1829
ST-2060,Camarines Sur,13.7077,123.2148
ST-1788,Metro Manila,14.5811,121.0532
ST-2160,Pampanga,15.18519,120.5436
ST-0130,Cavite,14.44974,120.92325
ST-1476,Iloilo,10.82125,122.5297
ST-2634,Metro Manila,14.6,120.9651
ST-1766,Bataan,14.8299,120.50874
ST-1763,Metro Manila,14.6,121.0922
ST-4229,Leyte,10.432421,124.727443
ST-1943,Pangasinan,15.87906,120.6009
ST-2089,Laguna,14.3275,121.0784
ST-1183,Negros Occidental,10.67585,122.9531
ST-0980,Albay,13.14646,123.75359
ST-2486,Cebu,10.27199,123.97849
ST-0885,Pangasinan,16.1116,120.544
ST-2312,Cebu,10.25909,123.827
ST-2247,Metro Manila,14.5419,121.0185
ST-4534,Camarines Sur,13.35288,123.3659
ST-3451,Metro Manila,14.5848257,120.9914
ST-2076,Pampanga,15.0931,120.6269
ST-4449,Pampanga,15.13861,120.577
ST-1288,Metro Manila,14.69937,121.0603
ST-2003,Metro Manila,14.55852,121.0564
ST-1920,Metro Manila,14.6866,121.0645
ST-1795,Aklan,11.70842,122.3687
ST-0827,Cavite,14.12705,120.98068
ST-0115,Cavite,14.42623,120.97513
ST-1973,Nueva Ecija,15.48497,120.97403
ST-1700,Metro Manila,14.60114,121.00159
ST-1467,Cavite,14.4035,120.8607
ST-1422,Metro Manila,14.5767,120.9797
ST-0369,Batangas,13.93736,120.72858
ST-0992,Metro Manila,14.72143,121.03966
ST-0100,Laguna,14.29592,121.1057
ST-0509,Metro Manila,14.5731,121.0481
ST-4275,Leyte,10.744067,125.012136
ST-0726,Cavite,14.3202,120.9855
ST-1665,Metro Manila,14.58742,121.02114
ST-1548,Pampanga,14.9968,120.6531
ST-1300,Laguna,14.3333,121.0291
ST-0463,Pangasinan,15.92078,120.3414
ST-4407,Quezon,13.94771,121.3571
ST-1560,Metro Manila,14.6079,120.9916
ST-2639,Benguet,16.3891,120.5763
ST-2002,Davao Del Sur,7.07893,125.6077
ST-1937,Metro Manila,14.7227,121.04187
ST-2336,Metro Manila,14.5538,121.02129
ST-0692,Pampanga,15.0446,120.688
ST-0485,Pampanga,15.1814,120.5452
ST-1829,Laguna,14.2168,121.1795
ST-0843,Laguna,14.21153,121.1238
ST-4705,Metro Manila,14.593338,120.977473
ST-3841,BUKIDNON,7.7601,125.0081
ST-2463,Rizal,14.56697,121.18821
ST-4350,Davao Del Sur,10.384371,124.981784
ST-3131,Oriental Mindoro,13.1735,121.2778
ST-3732,Metro Manila,14.724544,121.03391
ST-3737,Misamis Occidental,8.148751,123.841151
ST-4426,,14.781733,120982473
ST-0711,Batangas,14.07378,121.1514
ST-1220,Quezon,13.83874,121.97613
ST-3709,Negros Oriental,9.464436,123.224561
ST-4492,Quezon,13.95599,121.5719
ST-3023,Negros Occidental,10.321094,123.018385
ST-2271,Bukidnon,7.72986,125.10031
ST-3892,Bulacan,14.786661,121.074608
ST-3525,Iloilo,11.0651,122.6187
ST-4177,Cebu,10.567,123.7159
ST-0704,Metro Manila,14.69041,121.02761
ST-0135,Cavite,14.44558,120.95245
ST-3963,Oriental Mindoro,13.341679,121.17154
ST-3989,Pampanga,15.014643,120.748918
ST-4576,Nueva Ecija,15.45513,120.79133
ST-3877,Metro Manila,14.6296,121.0343
ST-1091,Pampanga,14.9848,120.6232
ST-4343,Pangasinan,15.796897,120.287028
ST-3437,Metro Manila,14.445063,120.984304
ST-1321,Cebu,10.29582,123.86973
ST-3805,Cavite,14.4818,120.8922
ST-4749,Rizal,14.729132,121.133421
ST-0999,Metro Manila,14.57417,120.98281
ST-1567,Bataan,14.5646,120.5958
ST-2985,Metro Manila,14.6111,120.98025
ST-3959,Bulacan,14.850327,120.805333
ST-5204,,0,0
ST-1302,Metro Manila,14.5582,121.02193
ST-4436,Pangasinan,15.95041,120.4004
ST-2263,Metro Manila,14.56129,121.01722
ST-0090,Metro Manila,14.53961,121.01244
ST-0959,Nueva Ecija,15.33877,120.9118
ST-2575,Davao Del Sur,7.23626,125.64215
ST-2746,Batangas,13.7902,121.0623
ST-4042,Misamis Oriental,8.506813,124.7603
ST-2791,South Cotabato,6.5042,124.8386
ST-4985,Misamis Oriental,8.561715,124.524344
ST-2293,Davao Del Sur,6.7636,125.35528
ST-4669,Isabela,16.92231,121.762163
ST-5414,,0,0
ST-5350,,0,0
ST-5201,,0,0
ST-2834,Metro Manila,14.4938,121.0037
ST-3744,Zambales,14.823368,120.282295
ST-2450,Metro Manila,14.64031,120.98361
ST-2098,Davao Del Sur,7.0796,125.5447
ST-4263,Leyte,10.675621,124.799553
ST-3641,Davao del Sur,7.097304,125.633245
ST-0343,Pampanga,15.16767,120.5896
ST-2210,Batangas,14.13295,121.1367
ST-2352,Cavite,14.2091,121.02504
ST-2507,Metro Manila,14.70939,121.05679
ST-4284,Metro Manila,14.418936,121.008082
ST-5332,,0,0
ST-3664,Bataan,14.760918,120.498533
ST-2680,Davao Del Sur,7.15225,125.65897
ST-3796,Cebu,9.811546,123.368008
ST-2779,Bohol,9.6394,123.8569
ST-4345,Leyte,10.89125,124.9572502
ST-0275,Metro Manila,14.60459,120.98772
ST-3535,Leyte,11.300993,124.68905
ST-0297,Metro Manila,14.5456,120.99159
ST-3817,Davao del Sur,6.871393,125.447542
ST-1508,Metro Manila,14.5561,121.0259
ST-0398,Zambales,14.82779,120.27984
ST-0360,Nueva Ecija,15.4879,120.9625
ST-4610,Oriental Mindoro,13.52013,120.9759
ST-3994,Pampanga,15.117055,120.649542
ST-3359,Cavite,14.058255,120.845077
ST-1124,Pampanga,15.2008,120.58104
ST-0586,Bulacan,14.8018,121.0347
ST-2101,Tarlac,15.48314,120.61956
ST-3770,Ilocos Sur,17.575725,120.385241
ST-3633,Bulacan,15.073956,120.942721
ST-3876,Laguna,14.270705,121.083459
ST-3803,Nueva Ecija,15.3083,120.944616
ST-4805,Tarlac,15.359563,120.532045
ST-9991,Metro Manila,14.65673,120.985597
ST-4017,Cavite,14.437549,120.907449
ST-9977,Rizal,14.561479,121.133912
ST-0994,Cebu,10.3129,123.8959
ST-4467,Leyte,11.293438,124.830651
ST-3996,Pampanga,15.01254,120.540051
ST-1473,Pampanga,15.14875,120.5938
ST-4448,Tarlac,15.48580617,120.6390901
ST-1930,Bulacan,14.8689,120.8019
ST-0585,Metro Manila,14.5511,121.0203
ST-3669,Rizal,14.735519,121.154381
ST-3893,Lanao Del Norte,8.047873,123.795575
ST-3987,Pampanga,15.229412,120.605306
ST-1933,Metro Manila,14.73713,121.03286
ST-3654,Agusan del Norte,9.116112,125.5452079
ST-3395,Iloilo,11.2556,123.015
ST-3274,Metro Manila,14.6847,121.1054
ST-3990,Bulacan,14.850129,120.822047
ST-2372,Davao Del Sur,7.08883,125.50584
ST-5464,,0,0
ST-3384,Leyte,11.240905,125.001735
ST-4019,Nueva Ecija,15.778721,120.669625
ST-4697,Bulacan,15.04743,120.9368
ST-3855,Leyte,10.908688,124.53912
ST-0111,Cavite,14.39814,120.97761
ST-9987,Davao Del Sur,7.09214,125.62278
ST-4457,Pampanga,15.0131,120.8407
ST-9978,Metro Manila,14.60457,121.02268
ST-1542,Metro Manila,14.5617,121.0118
ST-9982,Metro Manila,14.428644,121.018755
ST-2205,Quezon,13.9633,121.3207
ST-9980,Metro Manila,14.4757979,121.0448924
ST-0114,Cavite,14.32665,120.9402
ST-4888,Laguna,14.25995,14.25995
ST-4715,Metro Manila,14.5865571,121.0606428
ST-4740,Bulacan,15.0249495,120.9365442
ST-0877,Metro Manila,14.5712,120.98443
ST-1578,Nueva Ecija,15.36473,120.96342
ST-4590,Bulacan,14.86153,121.06175
ST-0425,Cavite,14.3146,120.9155
ST-3496,Negros Occidental,10.4168,122.851
ST-2434,Misamis Oriental,8.53522,124.75419
ST-3449,Metro Manila,14.4345,121.0123
ST-5379,,0,0
ST-2716,Aklan,11.9837348,121.9187737
ST-4758,Metro Manila,14.55118,121.01861
ST-0222,Laguna,14.1967,121.16259
ST-2414,Metro Manila,14.5583,121.01612
ST-5264,,0,0
ST-4111,Bukidnon,7.59972,124.9119
ST-2882,Metro Manila,14.42594,121.0227
ST-9989,Cavite,0,0
ST-2910,Nueva Ecija,15.45477,121.33813
ST-3499,Rizal,14.5734425,121.1475
ST-4266,Cebu,10.26706,123.856323
ST-4182,Bulacan,14.743609,120.958759
ST-1305,Quezon,13.5220968,122.4062
ST-1818,Metro Manila,14.38744,121.04555
ST-0392,Pampanga,15.052,120.70251
ST-2852,Pampanga,15.1671,120.5714
ST-0938,Batangas,13.8183,121.1335
ST-4084,Bukidnon,7.674494,124.9953
ST-4282,Laguna,14.3613828,121.0356953
ST-1666,Cavite,14.3981,120.9746
ST-0446,Tarlac,15.67248,120.5852
ST-0727,La Union,16.32481,120.3667
ST-2229,Davao Del Sur,7.09435,125.614
ST-5000,Laguna,14.32405,121.07355
ST-4222,Cebu,10.263004,123.855911
ST-0078,Metro Manila,14.39455,121.045
ST-2568,Sorsogon,12.9788,123.79208
ST-2850,Iloilo,10.7033,122.5509
ST-3948,Cavite,14.406697,120.935473
ST-4780,Cebu,9.417291294,123.3314977
ST-1446,Metro Manila,14.6816,120.9801
ST-4949,,0,0
ST-0966,Metro Manila,14.42071,121.04304
ST-1755,Misamis Oriental,8.48718,124.63895
ST-1538,Cavite,14.0953,120.93769
ST-2470,Pampanga,15.11055,120.56448
ST-3790,Ilocos Norte,18.513218,120.646389
ST-2897,Cebu,10.3324,123.9065
ST-3370,Davao Oriental,7.3345,126.5644
ST-3875,Cebu,10.3109,123.975
ST-0101,Metro Manila,14.62499,120.98727
ST-1195,Batangas,13.934,120.9279
ST-0461,Metro Manila,14.64892,121.09759
ST-0837,Quezon,13.98235,121.3277
ST-4540,Negros Occidental,10.02774,122.7687
ST-0775,Nueva Ecija,15.46986,120.9551
ST-3174,Isabela,17.4262,121.7743
ST-2095,Davao Del Sur,7.07959,125.54469
ST-3421,Metro Manila,14.442815,121.0458
ST-0568,Tarlac,15.68657,120.412
ST-4796,Leyte,10.133551,124.84323
ST-2030,Pampanga,15.14285,120.59687
ST-2202,Pampanga,14.97627,120.64289
ST-3109,Bulacan,14.847,120.8137
ST-3672,Metro Manila,14.7405,121.0069
ST-1329,Cavite,14.097,120.8805
ST-1965,Metro Manila,14.578,121.0164
ST-3777,Pampanga,15.18113,120.5275
ST-2958,Nueva Vizcaya,16.38598,121.10756
ST-3279,Isabela,17.0262,121.6306
ST-1173,Cebu,10.2994,123.87896
ST-1456,Cebu,10.39044,123.982
ST-2714,Negros Occidental,10.8787,122.9796
ST-1366,Metro Manila,14.6126,120.98911
ST-1984,Pangasinan,16.06349,120.67
ST-2525,Iloilo,10.8915,122.43397
ST-3717,Ilocos Norte,18.1647,120.7174
ST-3210,Cebu,10.3163,124.028
ST-4247,,0,0
ST-2136,Davao Del Sur,7.04917,125.59086
ST-1254,Albay,13.2906,123.49044
ST-3743,Pangasinan,15.814978,120.455456
ST-0619,Metro Manila,14.5547,120.9983
ST-0745,Metro Manila,14.5663,121.02902
ST-2000,Metro Manila,14.57029,121.0368
ST-1769,Rizal,14.5659,121.1397
ST-0946,Cebu,10.3158,123.89023
ST-4921,,0,0
ST-3445,Metro Manila,14.5401,120.9981
ST-3569,Cavite,14.3613,120.9328
ST-1052,Laguna,14.21172,121.12771
ST-3626,Cavite,14.1653,120.9995
ST-3104,South Cotabato,6.37382,124.74842
ST-1096,Metro Manila,14.54836,121.0039
ST-2193,Cebu,11.07841,123.93689
ST-0554,Metro Manila,14.563,121.02255
ST-2679,Ilocos Sur,17.5743,120.38932
ST-3748,Metro Manila,14.4264,121.0392
ST-0224,Tarlac,15.4343,120.5992
ST-1841,Metro Manila,14.5794,120.9826
ST-0268,Metro Manila,14.61961,121.05054
ST-2025,Cavite,14.32119,120.7688
ST-1946,Metro Manila,14.5275,120.99472
ST-1941,Metro Manila,14.58216,121.06537
ST-1630,Metro Manila,14.58023,120.98209
ST-0799,Metro Manila,14.61476,121.0098
ST-0413,Metro Manila,14.4584,121.0316
ST-0865,Cavite,14.2821,120.8904
ST-3158,Nueva Ecija,15.5672,120.9224
ST-2184,Metro Manila,14.73009,120.99302
ST-2488,Metro Manila,14.5374,120.999
ST-4719,Leyte,11.325989,124.737105
ST-2686,Rizal,14.4901,121.1842
ST-0527,Metro Manila,14.6303,120.99608
ST-4836,Bataan,14.824334,120.512732
ST-5489,,0,0
ST-3289,Metro Manila,14.4738,120.9777
ST-0334,Metro Manila,14.58932,120.9782
ST-1936,Metro Manila,14.5323,120.9861
ST-1069,Metro Manila,14.41901,121.05017
ST-2476,Metro Manila,14.5189,121.07366
ST-9979,Bulacan,14.727904,120.961661
ST-2280,Metro Manila,14.643,120.97543
ST-2401,Tarlac,15.3827,120.59453
ST-0654,Tarlac,15.66841,120.57713
ST-0322,Metro Manila,14.563,120.9963
ST-1278,Metro Manila,14.5535,121.0171
ST-1945,Metro Manila,14.5514,121.01732
ST-2688,Tarlac,15.48796,120.59192
ST-2099,Pampanga,14.93788,120.60084
ST-3189,Surigao Del Norte,9.7859,125.4917
ST-2344,Metro Manila,14.4705,121.0216
ST-0736,Tarlac,15.49591,120.5963
ST-2961,Tarlac,15.6193,120.37656
ST-0661,Tarlac,15.48724,120.59641
ST-1778,Cavite,14.4168,120.93498
ST-2239,Misamis Oriental,8.50849,124.7542
ST-2040,Metro Manila,14.7701,121.0488
ST-1411,Rizal,14.56144,121.1
ST-2465,Metro Manila,14.6583,120.97524
ST-0279,Metro Manila,14.57356,120.98341
ST-4511,Davao Del Norte,7.476708,125.8051
ST-1790,Ilocos Sur,17.996,120.50235
ST-1505,Batangas,13.7575,121.06153
ST-0340,Metro Manila,14.45311,120.97589
ST-0701,Metro Manila,14.56545,120.98617
ST-1551,Cavite,14.41276,120.9904
ST-1745,Cebu,10.33386,123.94474
ST-3412,Metro Manila,14.6147003,121.0017
ST-1782,Tarlac,15.7376,120.57422
ST-2004,Metro Manila,14.46775,121.01398
ST-1855,Nueva Ecija,15.307,120.85832
ST-1256,Cavite,14.4089,120.8786
ST-0418,Metro Manila,14.49997,120.99712
ST-0552,Bulacan,14.8531,120.8159
ST-1621,Metro Manila,14.55828,121.04577
ST-1975,Metro Manila,14.5668,120.99225
ST-0608,Nueva Ecija,15.4486,120.7957
ST-0663,Metro Manila,14.60999,120.96779
ST-0675,Metro Manila,14.47265,121.00549
ST-2655,Rizal,14.57967,121.11603
ST-3588,Metro Manila,14.6048,120.9896
ST-3699,Oriental Mindoro,12.8584,121.4563
ST-3690,Metro Manila,14.5652,121.0447
ST-5485,,0,0
ST-0927,Cavite,14.34028,120.94881
ST-1174,Cebu,10.4923,124.0291
ST-0922,Rizal,14.5311,121.1532
ST-2387,Metro Manila,14.53616,121.04479
ST-3474,Davao De Oro,7.5095,125.9177
ST-0764,Metro Manila,14.6041,120.9949
ST-3093,Nueva Ecija,15.4463,120.8257
ST-1140,Metro Manila,14.69948,121.06794
ST-0996,Quezon,13.9707,121.6805
ST-3037,Agusan Del Norte,8.9434,125.5068
ST-2124,Pangasinan,15.982,120.56007
ST-3150,Metro Manila,14.4197,121.0459
ST-2244,Misamis Oriental,8.50386,124.60949
ST-3666,Surigao del Sur,9.263,125.9638
ST-1768,Laguna,14.3418,121.0705
ST-0629,Laguna,14.1784,121.1833
ST-1283,Cebu,10.3114,123.9541
ST-2556,Misamis Oriental,8.5033,124.5949
ST-1449,Cebu,10.5064,123.71541
ST-2783,Agusan Del Sur,8.5088,125.9742
ST-2446,Metro Manila,14.584,120.9986
ST-1054,Bulacan,14.792,121.0616
ST-1436,Zambales,15.7633,119.9106
ST-0338,Laguna,14.2727,121.4552
ST-3080,Agusan Del Sur,8.7139,125.7501
ST-0261,Laguna,14.20586,121.1554
ST-1129,Laguna,14.2924,121.4608
ST-1193,Metro Manila,14.5864,121.08448
ST-2207,Pampanga,15.2097,120.5786
ST-2479,Zambales,14.8355,120.28112
ST-3840,Batangas,0,0
ST-0830,Pampanga,15.12948,120.5758
ST-0313,Metro Manila,14.4256,121.0399
ST-1960,Davao Del Sur,7.1044,125.6326
ST-1351,Rizal,14.51525,121.23898
ST-3243,Negros Occidental,10.2045,122.9877
ST-2528,Metro Manila,14.5333,120.98906
ST-1840,Metro Manila,14.5558,120.98591
ST-4202,Laguna,14.360526,121.058546
ST-3138,RIZAL,14.5434,121.1265
ST-0991,Cebu,10.3172,123.92952
ST-3566,Batangas,13.9621,121.1691
ST-2798,Iloilo,10.58882,122.14015
ST-0289,Metro Manila,14.69001,120.97408
ST-2301,Metro Manila,14.61926,121.05474
ST-2740,Metro Manila,14.558,120.9962
ST-1274,Cebu,10.30196,123.89521
ST-3380,Cavite,14.3887,120.9846
ST-3468,Cagayan,18.4088641,121.5149
ST-2253,Pampanga,15.03269,120.69561
ST-3577,Metro Manila,14.7197,121.0103
ST-4496,Tarlac,15.45348,120.5993
ST-0993,Batangas,14.0773,121.1944
ST-3482,Bulacan,15.131649,120.961584
ST-2739,Metro Manila,14.559627,121.009134
ST-2887,Metro Manila,14.5322,120.9892
ST-2782,Cebu,10.3136,123.8804
ST-0973,Metro Manila,14.4715,120.9743
ST-3426,Ilocos,17.486074,120.436215
ST-1713,Cebu,10.31026,123.87603
ST-3642,Misamis Oriental,8.9108,125.0247
ST-3253,Rizal,14.566814,121.1419081
ST-2204,Cavite,14.32536,120.85995
ST-3469,South Cotabato,6.4449,124.9256
ST-0755,Metro Manila,14.63767,121.02802
ST-3693,Cebu,10.24726,123.8001
ST-3446,Metro Manila,14.5227,120.9902
ST-0622,Metro Manila,14.5581,121.00844
ST-3216,Cebu,10.3152,123.9052
ST-3546,Metro Manila,14.7106,121.028174
ST-3639,Oriental Mindoro,12.9693,121.4779
ST-4533,Bohol,9.762110118,124.4871396
ST-3582,Bohol,9.9129,124.094
ST-3413,Bukidnon,8.2313,124.6018
ST-3603,Laguna,14.2434,121.1195
ST-2833,South Cotabato,6.10714,125.1895
ST-3236,Misamis Oriental,8.3435,124.2611
ST-3212,Lanao Del Norte,7.9238,123.7726
ST-3551,Nueva Ecija,15.8061,121.0002
ST-1602,Albay,13.1798,123.6545
ST-1503,Metro Manila,14.54101,121.08102
ST-0794,Metro Manila,14.5625,121.01086
ST-2127,Davao Del Sur,7.09552,125.60286
ST-3606,Rizal,14.5234,121.1467
ST-3630,Metro Manila,14.6131,121.0543
ST-1175,Albay,13.1484,123.71904
ST-3638,Metro Manila,14.7496,121.0793
ST-0804,Metro Manila,14.5529,121.01542
ST-3118,Isabela,16.7784,121.6994
ST-3326,Rizal,14.5643,121.1123
ST-3400,Nueva Ecija,15.4293,120.9258
ST-3188,Camarines Norte,14.069,122.9626
ST-0874,Metro Manila,14.647,121.0479
ST-3062,Camarines Sur,13.6195,123.2212
ST-0080,Metro Manila,14.47577,121.0449
ST-2501,Lanao Del Norte,8.2295,124.24
ST-2616,Metro Manila,14.6011,120.97062
ST-3367,Bulacan,14.8213,120.9039
ST-3459,Bulacan,15.0619,120.9401
ST-1669,Negros Occidental,10.84151,123.49946
ST-0680,Rizal,14.5437,121.1441
ST-0955,Tarlac,15.5768,120.68291
ST-2472,Bulacan,14.902,120.8672
ST-0718,Bulacan,14.8363,121.0773
ST-0574,Cavite,14.35343,120.98105
ST-4778,Batangas,14.0088115,121.1694658
ST-5021,,12.36494,121.05949
ST-3048,Nueva Ecija,15.7067,120.9027
ST-2532,Metro Manila,14.7359,121.0634
ST-3500,Metro Manila,14.4088,121.0466
ST-0974,Metro Manila,14.57165,120.98598
ST-2999,Laguna,14.1761,121.26634
ST-3321,Isabela,16.7203,121.6843
ST-3225,Pampanga,14.97827,120.5767
ST-2540,Iloilo,10.7179,122.5424
ST-5318,,0,0
ST-3247,Cavite,14.3915,120.9287
ST-2146,Davao Del Sur,7.0624,125.59644
ST-3431,Pangasinan,16.039,120.3347
ST-1657,Metro Manila,14.6816,120.9801
ST-3470,Misamis Occidental,8.4814,123.8036
ST-3513,Bulacan,14.7528,120.9767
ST-0005,Metro Manila,14.58278,120.98603
ST-1717,Cebu,10.1621,123.7062
ST-2397,Metro Manila,14.5573,121.0096
ST-1833,Davao Del Sur,7.0712,125.6187
ST-1082,Bulacan,14.91515,120.76631
ST-1064,Laguna,14.347,121.06572
ST-0008,Metro Manila,14.57759,120.9818
ST-2240,Davao Del Sur,7.0975,125.61513
ST-1280,Metro Manila,14.7069,121.06958
ST-1506,Zambales,15.01517,120.07941
ST-0682,Pangasinan,16.02058,120.32239
ST-1053,Laguna,14.21139,121.1653
ST-3128,Metro Manila,14.58365,121.05104
ST-2473,Misamis Oriental,8.48317,124.65341
ST-1240,Laguna,14.0821,121.3118
ST-1210,Negros Occidental,10.67936,122.95426
ST-3811,Misamis Oriental,8.495531,124.303581
ST-1187,Cavite,14.29187,120.91086
ST-2543,Metro Manila,14.4627,121.0245
ST-1925,Metro Manila,14.6053,120.9809
ST-3249,Bukidnon,8.15,125.1255
ST-1249,Pampanga,15.1515,120.6102
ST-1401,Iloilo,10.69195,122.57039
ST-1479,Negros Occidental,10.67066,122.9707
ST-0069,Metro Manila,14.57635,120.98923
ST-0085,Metro Manila,14.55995,120.9896
ST-2075,Negros Occidental,10.6662,123.0338
ST-0933,Cebu,10.32572,123.95222
ST-2912,Metro Manila,14.65768,120.97731
ST-2571,Albay,13.35546,123.71961
ST-0043,Metro Manila,14.53849,121.01072
ST-3518,Capiz,11.389774,122.7821
ST-5052,Albay,13.18854251,123.6098869
ST-3152,Rizal,14.5957349,121.1121
ST-5472,,0,0
ST-1900,Negros Occidental,10.1974,122.86502
ST-2228,Davao Oriental,6.9437,126.2427
ST-2105,Iloilo,10.69573,122.54467
ST-3148,Iloilo,10.746,122.5131
ST-2114,Davao Del Norte,7.3129,125.6856
ST-2139,Batangas,13.95178,120.6197
ST-1374,Laguna,14.2776,121.0837
ST-1308,Cavite,14.28779,120.98827
ST-0685,Pampanga,15.16,120.5566
ST-1732,Bulacan,14.82828,120.8781
ST-1845,Rizal,14.49761,121.28509
ST-3488,Davao del Sur,7.134521,125.661747
ST-0046,Metro Manila,14.5928,121.004
ST-0557,Cavite,14.32701,120.94471
ST-2499,Negros Occidental,10.6047,122.9698
ST-0915,Laguna,14.0631,121.2457
ST-1264,Cebu,10.32533,123.92683
ST-3430,Misamis Oriental,8.399525,124.291684
ST-3698,Davao del Sur,6.963041,125.476261
ST-3660,Davao del Sur,7.0781,125.618384
ST-2567,Metro Manila,14.5666,121.0136
ST-3026,Iloilo,11.4565,123.1507
ST-1290,Metro Manila,14.59057,120.9838
ST-1561,Batangas,13.7906,121.0076
ST-1297,Laguna,14.2824,121.1114
ST-4311,Cebu,11.04783109,123.9949894
ST-0790,Laguna,14.2588,121.3975
ST-0752,Bulacan,14.9523,120.9171
ST-0660,Metro Manila,14.63564,121.03097
ST-0984,Ilocos Sur,17.58045,120.39162
ST-2886,Laguna,14.34616,121.06373
ST-4588,Negros Oriental,9.519155,123.1354
ST-2288,Bataan,14.68006,120.26856
ST-2046,Davao Del Sur,7.05844,125.5801
ST-2504,Ilocos Norte,18.1005,120.7006
ST-2172,Davao Oriental,6.9459,126.2546
ST-1225,Batangas,14.0513,120.9334
ST-2186,Pampanga,15.1876,120.5483
ST-3087,Leyte,11.17782,125.00142
ST-1192,Metro Manila,14.7189,121.00502
ST-3651,Metro Manila,14.70669,121.0669
ST-3294,Cavite,14.4416,120.9632
ST-1250,Tarlac,15.6167,120.4353
ST-3746,Metro Manila,14.697055,120.965369
ST-3584,Metro Manila,14.636008,121.097308
ST-4498,Cebu,10.32437,123.9151
ST-0515,Zambales,14.9331,120.2004
ST-0912,Laguna,14.19554,121.1442
ST-3409,Aklan,11.7022,122.3759
ST-5152,,0,0
ST-5477,,0,0
ST-2277,Pampanga,14.99746,120.61452
ST-5005,Metro Manila,0,0
ST-0606,Pampanga,15.16476,120.59077
ST-4790,,0,0
ST-3401,Rizal,14.4649,121.324507
